product_id,product_name,category,sub_category,supplier_id,cost_price,selling_price,product_status,launch_date
1945,Oak Dining Table,Home,Furniture,18,82.14,149.35,Active,2024-10-07
1946,Heritage Wool Coat,Fashion,Clothing,206,62.96,139.91,Active,2023-08-22
1947,Natural Face Cleanser,Beauty,Skincare,168,34.7,99.14,Active,2026-07-02
1948,Camping Chair,Lifestyle,Outdoor,181,75.34,150.68,Active,2023-06-14
1949,Canvas Backpack,Fashion,Accessories,94,79.11,175.8,Active,2025-11-19
1950,Luxury Beauty Kit,Beauty,Cosmetics,43,6.16,17.6,Active,2026-01-26
1951,Travel Organiser,Lifestyle,Travel,37,28.48,56.96,Active,2023-06-01
1952,Decorative Lamp,Home,Decor,141,32.8,59.64,Active,2024-12-13
1953,Running Trainers,Fashion,Footwear,69,102.59,227.98,Discontinued,2024-11-05
1954,Designer Sunglasses,Fashion,Accessories,239,77.89,173.09,Active,2024-03-26
1955,Slim Fit Denim Jacket,Fashion,Clothing,48,100.04,222.31,Active,2024-10-21
1956,Canvas Backpack,Fashion,Accessories,176,62.85,139.67,Active,2023-04-12
1957,Outdoor Water Bottle,Lifestyle,Outdoor,126,68.43,136.86,Active,2022-06-06
1958,Bedroom Side Table,Home,Furniture,146,207.1,376.55,Active,2024-03-23
1959,Premium Leather Boots,Fashion,Footwear,206,52.84,117.42,Discontinued,2024-03-07
1960,Designer Sunglasses,Fashion,Accessories,9,109.89,244.2,Active,2025-03-06
1961,Office Stationery Pack,Consumer Goods,Stationery,68,11.28,17.35,Active,2022-08-26
1962,Ceramic Vase,Home,Decor,131,227.59,413.8,Discontinued,2021-07-22
1963,Wooden Storage Cabinet,Home,Furniture,196,54.82,99.67,Discontinued,2021-08-26
1964,Canvas Backpack,Fashion,Accessories,86,96.35,214.11,Active,2023-01-11
1965,Portable Charger,Consumer Goods,Electronics,124,62.71,96.48,Active,2024-11-26
1966,Travel Organiser,Lifestyle,Travel,231,93.1,186.2,Discontinued,2024-04-05
1967,Classic Belt,Fashion,Accessories,210,115.07,255.71,Active,2024-03-13
1968,Ceramic Dinner Set,Home,Kitchen,8,26.79,48.71,Active,2025-08-27
1969,Leather Wallet,Fashion,Accessories,183,112.77,250.6,Active,2022-10-10
1970,Slim Fit Denim Jacket,Fashion,Clothing,27,108.98,242.18,Active,2023-04-09
1971,Resistance Bands,Lifestyle,Fitness,31,10.88,21.76,Active,2022-12-01
1972,Leather Wallet,Fashion,Accessories,164,93.97,208.82,Discontinued,2026-03-23
1973,Travel Backpack,Lifestyle,Travel,111,15.23,30.46,Active,2025-02-28
1974,Ceramic Vase,Home,Decor,64,78.07,141.95,Active,2022-02-07
1975,Travel Backpack,Lifestyle,Travel,250,20.4,40.8,Discontinued,2025-08-02
1976,Vitamin C Serum,Beauty,Skincare,168,4.14,11.83,Active,2023-08-20
1977,Classic Cotton Shirt,Fashion,Clothing,120,95.18,211.51,Discontinued,2025-05-14
1978,Modern Sofa,Home,Furniture,56,176.94,321.71,Discontinued,2025-12-15
1979,Bedroom Side Table,Home,Furniture,177,100.98,183.6,Discontinued,2021-08-13
1980,Vitamin C Serum,Beauty,Skincare,140,23.09,65.97,Active,2022-07-27
1981,Luxury Beauty Kit,Beauty,Cosmetics,51,39.77,113.63,Active,2022-01-16
1982,Running Trainers,Fashion,Footwear,13,76.16,169.24,Active,2021-09-15
1983,Casual Canvas Shoes,Fashion,Footwear,122,87.36,194.13,Active,2024-07-11
1984,Hydrating Moisturiser,Beauty,Skincare,29,28.12,80.34,Active,2025-01-20
1985,Foundation Set,Beauty,Cosmetics,119,32.08,91.66,Discontinued,2021-10-12
1986,Travel Organiser,Lifestyle,Travel,155,94.01,188.02,Active,2025-03-29
1987,Cabin Luggage,Lifestyle,Travel,132,29.78,59.56,Active,2023-07-20
1988,Vitamin C Serum,Beauty,Skincare,63,28.71,82.03,Active,2022-09-16
1989,Storage Box,Consumer Goods,General,65,79.1,121.69,Discontinued,2022-08-16
1990,Storage Box,Consumer Goods,General,101,147.35,226.69,Active,2025-11-09
1991,Cotton Cushion Set,Home,Decor,182,130.12,236.58,Active,2021-10-27
1992,Classic Cotton Shirt,Fashion,Clothing,9,64.63,143.62,Active,2024-01-22
1993,Resistance Bands,Lifestyle,Fitness,98,79.25,158.5,Active,2022-12-26
1994,Classic Cotton Shirt,Fashion,Clothing,59,68.76,152.8,Active,2025-08-13
1995,Camping Chair,Lifestyle,Outdoor,181,50.81,101.62,Active,2025-03-12
1996,Camping Chair,Lifestyle,Outdoor,142,71.63,143.26,Discontinued,2023-02-18
1997,Premium Leather Boots,Fashion,Footwear,215,118.08,262.4,Active,2024-07-11
1998,Kitchen Knife Set,Home,Kitchen,18,74.78,135.96,Active,2024-11-25
1999,Bedroom Side Table,Home,Furniture,226,193.09,351.07,Discontinued,2023-02-21
2000,Wooden Storage Cabinet,Home,Furniture,241,33.08,60.15,Active,2023-01-18
